Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.02),0,[0-0.01),0,0.852525252525253,0,0,0,0,0,0,0,0,0,0,0,0.0767676767676768,0.521212121212121,0.8,0.903030303030303,0.961616161616162,0.997979797979798,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.02-0.04),0,[0.01-0.02),0,0.147474747474747,0,0,0,0,0,0,0,0,0,0,0,0.16969696969697,0.177777777777778,0.0484848484848485,0.0323232323232323,0.0242424242424242,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.04-0.06),0.0148224750086177,[0.02-0.03),0,0,0.0727272727272727,0,0,0,0,0,0,0,0,0,0.00808080808080808,0.119191919191919,0.0727272727272727,0.0444444444444444,0.0222222222222222,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.06-0.08),0.154084798345398,[0.03-0.04),0,0,0.218181818181818,0,0,0,0,0,0,0,0,0,0.0242424242424242,0.115151515151515,0.0282828282828283,0.0141414141414141,0.00808080808080808,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.08-0.1),0.00172354360565322,[0.04-0.05),0,0,0.41010101010101,0,0,0,0,0,0,0,0,0,0.0404040404040404,0.0525252525252525,0.00808080808080808,0.0161616161616162,0.0161616161616162,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.1-0.12),0,[0.05-0.06),0,0,0.252525252525253,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.0787878787878788,0.0141414141414141,0.0101010101010101,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.12-0.14),0,[0.06-0.07),0,0,0.0383838383838384,0.00202020202020202,0,0,0,0,0,0,0,0,0.0343434343434343,0.0303030303030303,0.0242424242424242,0.0101010101010101,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.14-0.16),0,[0.07-0.08),0,0,0.00808080808080808,0.00808080808080808,0,0,0,0,0,0,0,0,0.0383838383838384,0.0404040404040404,0.0181818181818182,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.16-0.18),0,[0.08-0.09),0,0,0,0.0141414141414141,0,0,0,0,0,0,0,0,0.0343434343434343,0.0222222222222222,0.0101010101010101,0.0121212121212121,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.18-0.2),0,[0.09-0.1),0,0,0,0.0323232323232323,0,0,0,0,0,0,0,0,0.0424242424242424,0.0161616161616162,0.0101010101010101,0.00404040404040404,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.2-0.22),0.000344708721130645,[0.1-0.11),0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0.0323232323232323,0.0262626262626263,0.00808080808080808,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.22-0.24),0.00275766976904516,[0.11-0.12),0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0.0282828282828283,0.0181818181818182,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.24-0.26),0.00413650465356774,[0.12-0.13),0,0,0,0.0141414141414141,0,0,0,0,0,0,0,0,0.0181818181818182,0.0161616161616162,0.00202020202020202,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.26-0.28),0.00482592209582902,[0.13-0.14),0,0,0,0.0424242424242424,0,0,0,0,0,0,0,0,0.0222222222222222,0.00606060606060606,0.00404040404040404,0.00404040404040404,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.28-0.3),0.00551533953809031,[0.14-0.15),0,0,0,0.0323232323232323,0,0,0,0,0,0,0,0.00202020202020202,0.0262626262626263,0.00202020202020202,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.3-0.32),0.0103412616339193,[0.15-0.16),0,0,0,0.0323232323232323,0,0,0,0,0,0,0,0.00202020202020202,0.0424242424242424,0.0101010101010101,0.00808080808080808,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.32-0.34),0.0103412616339193,[0.16-0.17),0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0.00404040404040404,0.0282828282828283,0.00404040404040404,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.34-0.36),0.0162013098931403,[0.17-0.18),0,0,0,0.0606060606060606,0,0,0,0,0,0,0,0.00202020202020202,0.0202020202020202,0.00404040404040404,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.36-0.38),0.0179248534987935,[0.18-0.19),0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0.00404040404040404,0.0161616161616162,0,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.38-0.4),0.0179248534987935,[0.19-0.2),0,0,0,0.0606060606060606,0,0,0,0,0,0,0,0.0101010101010101,0.0121212121212121,0.00404040404040404,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.42),0.0189589796621855,[0.2-0.21),0,0,0,0.0505050505050505,0,0,0,0,0,0,0,0.00404040404040404,0.0181818181818182,0.00606060606060606,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.42-0.44),0.0137883488452258,[0.21-0.22),0,0,0,0.0464646464646465,0.00404040404040404,0,0,0,0,0,0,0.00808080808080808,0.0101010101010101,0.00202020202020202,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.44-0.46),0.0137883488452258,[0.22-0.23),0,0,0,0.0505050505050505,0,0,0,0,0,0,0,0.00404040404040404,0.0141414141414141,0.00606060606060606,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.46-0.48),0.0130989314029645,[0.23-0.24),0,0,0,0.0727272727272727,0.00404040404040404,0,0,0,0,0,0,0.0121212121212121,0.0242424242424242,0.0101010101010101,0.00202020202020202,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.48-0.5),0.00792830058600483,[0.24-0.25),0,0,0,0.0262626262626263,0.00202020202020202,0,0,0,0,0,0,0.00404040404040404,0.0181818181818182,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.5-0.52),0.00551533953809031,[0.25-0.26),0,0,0,0.0424242424242424,0.00202020202020202,0,0,0,0,0,0,0.0121212121212121,0.0242424242424242,0.00202020202020202,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
